,id,z,phi,eta,val,r,zl,act_z
2789,3193,10.3328657802194,2.3289753457085802,2.5665909206996202,z1,40,-61.7238271899939,-51.3909614097745
2790,3194,38.6292804731056,5.85772719309567,4.52229852137121,z1,40,7.69654576005653,46.32582623316213
2791,3195,2.54304292611778,2.7268549012062597,5.87192677336519,z1,40,-91.7161302081336,-89.17308728201583
2792,3196,-14.176598796621,0.536702660460082,2.33178840551238,z1,40,-38.0936609742211,-52.2702597708421
2793,3197,5.64089727122337,4.30102530664793,4.61808901035528,z1,40,3.78321952835612,9.42411679957949
2794,3198,-43.44599542673679,5.45365903476641,5.511972799997371,z1,40,-41.1512611165166,-84.5972565432534
2795,3199,-44.9456351343542,1.2872126897581397,1.90757523471392,z1,40,-14.0046737453863,-58.9503088797405
2796,3200,-44.0160304540768,5.6747843323797795,2.09257201485809,z1,40,-22.996881559099002,-67.0129120131758
2797,3201,-30.232176231220397,5.7732965702099,0.5923334456370101,z1,40,59.4406209048876,29.208444673667206
2798,3202,21.065459563396896,5.773262343778519,3.62589041391829,z1,40,76.033234487059,97.0986940504559
2799,3203,-30.399325443431696,0.704071742957029,3.3407194420083797,z1,40,198.214971962882,167.8156465194503
2800,3204,17.3719329992309,5.402275783956339,1.16680446842098,z1,40,17.100264726834,34.4721977260649
2801,3205,-31.1585475923494,5.20409228950402,3.31836385352839,z1,40,223.91933026031398,192.76078266796458
2802,3206,-13.2310060318559,0.942361764144314,5.39699477403822,z1,40,-32.6523033138631,-45.883309345719
2803,3207,-22.5971484323964,2.7882783577512003,5.189421225366741,z1,40,-20.673781193169198,-43.2709296255656
2804,3208,40.2617594925687,6.036601514786299,1.37599556853855,z1,40,7.892112001162831,48.15387149373153
2805,3209,39.157856348902,2.78220012184828,5.28587640873515,z1,40,-25.835992019229398,13.321864329672604
2806,3210,9.94898295029998,4.345978954964971,4.730200394210139,z1,40,-0.712531904020325,9.236451046279655
2807,3212,-36.017754976637704,2.81881857350806,4.33484367751311,z1,40,15.862768295452799,-20.154986681184905
2808,3214,17.4829609924927,5.971497909336951,3.98237719975526,z1,40,35.7975497975442,53.2805107900369
2809,3215,-10.9085689531639,4.06214531839472,4.523830016661281,z1,40,7.6330365910780404,-3.27553236208586
2810,3217,-25.670366245321897,4.78862352134503,3.90176894189205,z1,40,42.070408639650296,16.4000423943284
2811,3218,-15.2867790311575,4.6255874734620805,3.9987335089469,z1,40,34.6361929137114,19.349413882553897
2812,3220,17.791808606125397,1.65338544010583,5.57208582572904,z1,40,-46.4337573503634,-28.641948744238004
2813,3222,45.5080085899681,5.09305678388096,6.01814576161867,z1,40,-147.370353123263,-101.86234453329489
2814,3223,-12.3469570185989,1.77004864967678,1.25901204281371,z1,40,12.891840044604699,0.5448830260057989
2815,3224,10.932199144735902,2.76852355234712,0.5455720372652271,z1,40,65.8946836960135,76.8268828407494
2816,3225,10.4128031525761,0.40265736255823603,5.507396226096129,z1,40,-40.7762091330027,-30.363405980426602
2817,3228,-33.5300459992141,1.5248416050991398,5.64615606131452,z1,40,-54.0586986279317,-87.5887446271458
2818,3229,11.0408864915371,3.77405093291861,1.36257615224028,z1,40,8.45129862516507,19.492185116702167
2819,3230,7.689623581245541,5.063215958536519,5.36452727196787,z1,40,-30.543357242957697,-22.853733661712155
2820,3231,2.06537297926843,4.00776187130015,5.9743923527364196,z1,40,-125.392982125744,-123.32760914647557
2821,3232,26.0174028109759,3.47054740748711,0.9269048745428191,z1,40,30.0244036117567,56.0418064227326
2822,3233,-18.9955809386447,5.68940878940997,2.8208571147414796,z1,40,-120.407246443606,-139.4028273822507
2823,3234,6.234456086531281,3.89653300447995,5.94370684434469,z1,40,-113.266256737804,-107.03180065127272
2824,3235,-42.069562361575706,0.7260221616457879,5.335608291284821,z1,40,-28.7512121439822,-70.8207745055579
2825,3236,-36.8672215612605,2.78631408740574,3.8000365931542404,z1,40,51.7053335310777,14.838111969817199
2826,3237,-7.687036274001,2.4439923160099197,2.24368711343137,z1,40,-31.8788090329212,-39.5658453069222
2827,3238,-47.4857585504651,0.399051560613541,0.380144824912109,z1,40,100.104945000387,52.619186449921905
2828,3239,46.848383010365104,3.56677275179609,4.18699753668219,z1,40,23.189718893329502,70.03810190369461
2829,3240,-9.88753146957606,5.226060750361451,0.93990382185258,z1,40,29.2193035075762,19.33177203800014
2830,3241,9.62690410669893,3.7586692182884596,4.24877536026222,z1,40,19.998300584962898,29.62520469166183
2831,3242,13.218314363621198,0.6875540329395351,1.42683891480228,z1,40,5.79840681318833,19.01672117680953
2832,3245,-49.7474829899147,4.2143959237407005,1.52724851056784,z1,40,1.74301461319115,-48.00446837672355
2833,3246,33.3080501994118,2.34104710870596,5.543088973916629,z1,40,-43.7988398964995,-10.490789697087699
2834,3247,-4.3297206517308995,3.6258266277642,2.21820099729519,z1,40,-30.2446902220713,-34.5744108738022
2835,3248,34.7593479324132,5.93179168965353,1.6950830731167599,z1,40,-4.99722743951185,29.76212049290135
2836,3249,2.61673189233989,2.5852720949140804,0.7240022594516121,z1,40,45.2399706537847,47.856702546124595
2837,3250,-29.4240430695936,4.2214711558696605,4.79153007916912,z1,40,-3.1722696916913,-32.5963127612849
2838,3251,-33.310386817902305,2.4546458091878103,1.25395380898654,z1,40,13.1155529165777,-20.194833901324607
2839,3252,11.209325096570002,2.1387927345594497,4.848757449250219,z1,40,-5.4888049404832495,5.720520156086752
2840,3253,36.2550328485668,4.4711972641130195,4.00315110607755,z1,40,34.328174252063896,70.58320710063069
2841,3254,-28.064377373084398,2.37321011754438,0.397543017045217,z1,40,95.26076739312978,67.19639002004538
2842,3255,20.8129695849493,4.54543770143951,0.22524786220329898,z1,40,174.568638876254,195.3816084612033
2843,3256,-27.619723463431,4.64240771493837,2.38658525423822,z1,40,-42.5082613591972,-70.1279848226282
2844,3257,39.3188576679677,1.8068179764668302,6.002349729570531,z1,40,-138.667784648069,-99.34892698010128
2845,3258,34.4052163418382,1.3525871354719197,4.95936084251978,z1,40,-10.084753302636699,24.3204630392015
2846,3259,15.252979332581198,5.82195599190442,4.65790694431492,z1,40,2.1814402540958797,17.434419586677077
2847,3260,26.0040374239907,0.495443345501146,5.17222291465664,z1,40,-19.809678253486602,6.194359170504097
2848,3261,24.0420228801668,5.591000660144959,4.4202162557951,z1,40,12.0312212638782,36.073244144045
2849,3262,19.1707145655528,1.3158353051821001,0.308979103454158,z1,40,125.31241079749701,144.4831253630498
2850,3263,-20.2566440450028,1.23336401675619,1.55517815925267,z1,40,0.6247775025818599,-19.63186654242094
2851,3265,24.2107132216915,0.246006428366617,4.05363349339733,z1,40,30.9645081801192,55.1752214018107
2852,3266,35.0539047969505,1.6143263846593898,3.79238915524775,z1,40,52.5305289151079,87.5844337120584
2853,3267,49.074553954414995,1.83263909060274,2.4905652273871897,z1,40,-52.505368907307904,-3.4308149528929093
2854,3268,-11.471873917616902,1.3767864205892801,5.12825932979686,z1,40,-17.6651368600097,-29.1370107776266
2855,3269,-31.100532249547502,4.80275621553704,5.57699972659559,z1,40,-46.8978351286533,-77.9983673782008
2856,3270,-15.0094690499827,1.62637844946484,2.9218061513083398,z1,40,-179.054829924068,-194.0642989740507
2857,3271,3.72435408644378,2.10704769311962,1.83804339525657,z1,40,-10.951863690871802,-7.227509604428022
2858,3272,0.6715487455949188,0.324246766065017,6.0708191686603605,z1,40,-185.51384646927102,-184.8422977236761
2859,3273,1.57384881749749,1.38433615166017,1.89662517439425,z1,40,-13.5148385591469,-11.94098974164941
2860,3274,41.804584744386396,0.629781588359611,0.8796773292688492,z1,40,33.0887632394248,74.8933479838112
2861,3275,-49.6339470613748,0.42449234091844296,5.61241033164657,z1,40,-50.408539043033294,-100.04248610440808
2862,3276,-35.660842992365396,2.00024095262446,5.2104051774668605,z1,40,-21.7491765311652,-57.41001952353059
2863,3277,-44.2149223061278,4.54014406361253,2.01620308439131,z1,40,-19.096101119121002,-63.3110234252488
2864,3278,-0.9101561969146129,3.19426706273036,2.65528193115048,z1,40,-75.6632053420571,-76.57336153897171
2865,3281,-34.068387234583504,4.1162508359238394,2.14508820648255,z1,40,-25.8816180408034,-59.9500052753869
2866,3282,-7.668629894033071,4.06549747521408,1.9962713902476799,z1,40,-18.126225879070002,-25.794855773103073
2867,3283,25.9157610591501,1.8581072450307399,5.09601615158479,z1,40,-16.1449863053239,9.770774753826199
2868,3284,-47.4341002292931,5.536093799979559,2.12244785222092,z1,40,-24.6151939637458,-72.0492941930389
2869,3285,-24.3201471632347,2.50281107617308,4.60464813890047,z1,40,4.326386990248509,-19.993760172986192
2870,3286,37.3247689334676,5.29341344460294,1.01932902664259,z1,40,24.6050355161929,61.9298044496605
2871,3287,0.11769381817430301,6.25559136600975,4.17949152784393,z1,40,23.592631467660897,23.7103252858352
2872,3288,-27.9263392789289,3.34533690300702,3.57934190255167,z1,40,85.4639060684688,57.5375667895399
2873,3290,11.9887831853703,3.6642705876008703,1.61855298466853,z1,40,-1.9117198881156001,10.0770632972547
2874,3291,-29.726707376539697,1.4950733170847401,4.79529766083545,z1,40,-3.3239668595511,-33.0506742360908
2875,3292,-49.2691528284922,2.2229967133988704,1.4272440933710302,z1,40,5.78186007340212,-43.48729275509008
2876,3293,41.4761682040989,2.17066753244415,5.7195608930004,z1,40,-63.2901274383066,-21.8139592342077
2877,3294,-0.7966790581122041,5.31578059598744,3.5052205994218797,z1,40,105.110889923971,104.3142108658588
2878,3295,-29.788628895767,1.08430243530872,5.963739210658869,z1,40,-120.928201799291,-150.716830695058
2879,3296,27.679691789671804,0.371979796348753,3.8305990247850494,z1,40,48.5633147372121,76.2430065268839
2880,3297,43.732865178026294,5.91077259533531,2.20282407079591,z1,40,-29.2890016595472,14.443863518479095
2881,3298,-3.9566778345033504,5.03897155702559,1.0470242456310601,z1,40,23.103254656098102,19.146576821594753
2882,3302,-7.67658432014287,4.8108466469817,5.058314610969999,z1,40,-14.416722567873,-22.09330688801587
2883,3303,-36.5443080663681,2.0034748310541897,1.82666421278795,z1,40,-10.464073664887401,-47.008381731255504
2884,3304,-46.148410858586395,3.3109439169382404,1.3814163339466101,z1,40,7.66707899284871,-38.48133186573769
2885,3305,-5.991567205637691,5.76321467716145,2.66290534501627,z1,40,-77.0796813283056,-83.07124853394329
2886,3306,-7.80945622827858,4.49739168422147,4.46705890000782,z1,40,10.0149365459799,2.20548031770132
2887,3307,43.135351198725395,5.81844415172503,5.59072793710495,z1,40,-48.2232278186683,-5.087876619942904
2888,3308,37.978716660291,0.164042283899575,4.69082267278141,z1,40,0.862786070496639,38.84150273078764
2889,3309,-48.4689499484375,6.199057051905791,5.693589361627589,z1,40,-59.793359238662006,-108.2623091870995
2890,3310,33.951249695383,5.10446049217118,4.11906476323807,z1,40,26.9752353095187,60.92648500490169
2891,3311,-11.6294738836586,2.58206156611981,0.29650435480223203,z1,40,130.928511956159,119.29903807250041
2892,3312,20.2994638355449,1.03200002282902,5.0704497900032,z1,40,-14.9676212214691,5.331842614075798
2893,3313,43.2790930150077,3.15045348987919,5.50967487022223,z1,40,-40.962505456999395,2.316587558008308
2894,3314,11.079223314300199,3.0160665815879,2.5955990559991697,z1,40,-65.8321032135705,-54.752879899270305
2895,3315,-44.4955870741978,0.0546399712426934,1.3255668278876498,z1,40,10.010661189441699,-34.4849258847561
2896,3316,-23.343699309043604,5.61520318123711,2.2071734769261298,z1,40,-29.557111431174103,-52.90081074021771
2897,3317,43.6365655157715,3.05791099209556,5.35044939331629,z1,40,-29.661335096566,13.975230419205502
2898,3318,38.4741378715262,0.25341693059806497,3.81804564282344,z1,40,49.824889756587105,88.29902762811331
2899,3319,-11.203641234897098,3.0858117934987903,5.954259306937111,z1,40,-117.19025691771601,-128.3938981526131
2900,3320,29.620540328323802,0.453258269649124,4.60363312537536,z1,40,4.36746702131894,33.98800734964274
2901,3321,-22.5844401633367,0.875549100260112,5.04526432986484,z1,40,-13.8296295424721,-36.4140697058088
2902,3324,-0.8030514232814309,1.52831093141622,5.77596689017088,z1,40,-71.9796672088505,-72.78271863213193
2903,3325,46.288214251399005,6.18104849377705,2.18221793045602,z1,40,-28.041480306028,18.246733945371005
2904,3328,40.6253069872037,1.8594495074785,0.350492574096841,z1,40,109.413139902398,150.0384468896017
2905,3329,-26.492295996286,4.16495423439874,4.06607682880934,z1,40,30.176061825616998,3.683765829330998
2906,3330,-43.4255375061184,3.39122756059425,0.26884662894122,z1,40,145.181699959204,101.7561624530856
2907,3331,12.7915786579251,3.53381522776007,1.26710320864324,z1,40,12.5354961900455,25.3270748479706
2908,3332,2.19360862392932,4.9437687822136,0.25848622408591504,z1,40,151.28519173893102,153.47880036286034
2909,3333,47.25524261593821,6.177133931268379,1.1686385127248602,z1,40,17.0135630997744,64.2688057157126
2910,3334,14.009557338431499,2.2263361954959904,4.79099162144877,z1,40,-3.1505968398133795,10.858960498618119
2911,3335,36.7293703835458,0.8479945335303771,2.91708793914158,z1,40,-175.16647484516102,-138.4371044616152
2912,3336,39.3143021734431,3.1651039853882796,2.77979519717066,z1,40,-105.69250263783199,-66.3782004643889
2913,3337,-32.051792065613,6.14419875038019,1.32382211375045,z1,40,10.084853316389301,-21.9669387492237
2914,3338,45.46367069706321,0.0965730550668072,2.54250846860882,z1,40,-58.582892100432396,-13.119221403369188
2915,3339,34.1378133744001,4.0450392753908,4.9869477660716,z1,40,-11.2668934499226,22.870919924477505
2916,3340,-30.169696244411202,5.33702413704905,1.1505456217576102,z1,40,17.8749312944502,-12.294764949961003
2917,3342,-32.5047474820167,4.822544654890691,4.47574723923774,z1,40,9.64640958772134,-22.858337894295357
2918,3343,-27.627008524723397,2.72653295389872,2.23703399607375,z1,40,-31.4459409928698,-59.0729495175932
2919,3344,-26.429715543053998,3.61307752199277,0.288180387504154,z1,40,134.938102487971,108.508386944917
2920,3345,-38.2744598668069,4.35663559780549,5.505455688670669,z1,40,-40.6182366857013,-78.8926965525082
2921,3346,31.6934640752152,2.10239500505363,6.00202276299106,z1,40,-138.497719744103,-106.80425566888779
2922,3347,47.86392399109901,6.103681412841881,1.8405223523665202,z1,40,-11.0585279485367,36.80539604256231
2923,3348,-6.60600524861366,2.81000203584102,5.623938499155309,z1,40,-51.6196471540394,-58.22565240265306
2924,3349,-9.09106130711734,6.21013436269167,1.52813136553658,z1,40,1.7076347112993602,-7.383426595817979
2925,3350,-21.389882848598102,1.6100999324049698,2.37355339858627,z1,40,-41.4133895402787,-62.803272388876806
2926,3352,-9.3947522342205,0.951111747816255,4.21630034757045,z1,40,21.6493836939283,12.2546314597078
2927,3354,-9.613946126773948,3.7922945512614,0.384448231046248,z1,40,98.86801182623329,89.25406569945933
2928,3355,43.4262986062095,0.5985162743309279,5.6321739847792,z1,40,-52.507122976065,-9.080824369855499
2929,3356,-16.2129518343136,6.1893360578216505,3.77416273643282,z1,40,54.5659052320976,38.352953397784
2930,3357,37.5132717657834,1.44537106008909,0.286712704700703,z1,40,135.668526678361,173.1817984441444
2931,3358,5.41738136671484,0.151765586560139,1.97453360523882,z1,40,-17.0882217395123,-11.67084037279746
2932,3359,43.141498323529994,3.51412108956873,4.514868042993389,z1,40,8.00521583654019,51.14671416007018
2933,3360,-39.31866381317379,1.34669197206327,0.5256567731545391,z1,40,68.9539217989084,29.635257985734604
2934,3361,31.0891702305526,5.5505895172929405,2.82047964530408,z1,40,-120.255507171801,-89.1663369412484
2935,3362,20.890448521822698,0.36724533701380296,1.9557707987326203,z1,40,-16.2076921773489,4.682756344473798
2936,3364,33.715408039279296,4.143254075642879,4.32766209855438,z1,40,16.1961637476559,49.9115717869352
2937,3365,44.8688732692972,4.12037765175372,3.63141573700732,z1,40,75.024253717224,119.8931269865212
2938,3367,-9.3607482733205,3.4425765893617006,0.8695696493634091,z1,40,33.775499749615804,24.414751476295304
2939,3369,17.827194137498697,0.7319127768421272,1.16293435814107,z1,40,17.2836658400544,35.1108599775531
2940,3370,17.9876573150977,0.6908997046430481,2.48695685802126,z1,40,-52.1141951589633,-34.1265378438656
2941,3371,-16.6578992269933,1.63964630159842,5.398170710014959,z1,40,-32.7307598786576,-49.3886591056509
2942,3373,-40.7472223276272,0.818047052680451,0.357182377051129,z1,40,107.184171879752,66.4369495521248
2943,3374,-47.537460550665905,4.050070525694,0.650079834183024,z1,40,52.6087095264532,5.071248975787292
2944,3375,27.3045575246215,1.60726095993323,4.686734656464839,z1,40,1.0263981393816501,28.330955664003152
2945,3376,-28.229868598282298,3.91783540166173,4.00192128351336,z1,40,34.4136887498086,6.183820151526302
2946,3377,12.3173021012917,1.2104423740692,1.08676652185639,z1,40,21.029746647023398,33.347048748315096
2947,3378,-1.55977082904428,4.53290829085355,1.4554324649698502,z1,40,4.63513546936517,3.07536464032089
2948,3379,-28.4431810490787,4.00972833309689,3.72363720034429,z1,40,60.781541332420396,32.3383602833417
2949,3380,-49.1306267445907,4.40740639064708,3.78416904489287,z1,40,53.4362065887208,4.305579844130101
2950,3381,-29.9502319889143,4.11466299780687,4.24735119341996,z1,40,20.0695572915119,-9.880674697402402
2951,3382,32.7405144926161,4.67940724359154,5.55937731154556,z1,40,-45.25768487381271,-12.517170381196607
2952,3383,-29.1879414347932,6.045641764811849,1.36024376928145,z1,40,8.548806900755169,-20.63913453403803
2953,3384,-41.6530550224707,4.05521964915851,5.34763319994196,z1,40,-29.487108930600602,-71.14016395307131
2954,3385,18.359864433296,1.55164433434039,3.56146029645386,z1,40,89.6029641930186,107.96282862631459
2955,3386,23.2615957036614,0.382017734560599,2.7021950031653796,z1,40,-85.0982561146417,-61.8366604109803
2956,3387,4.8991027055308205,5.549111564804571,4.71166224657045,z1,40,0.0290693576870771,4.928172063217898
2957,3388,31.8927020765841,2.7531524160776,3.6094454431135397,z1,40,79.1659734436857,111.0586755202698
2958,3389,-19.569714064709803,1.61867170924817,3.9989486003291805,z1,40,34.6211411168652,15.0514270521554
2959,3391,12.2515257913619,2.7654037098445805,3.9936861021764396,z1,40,34.9910230486498,47.2425488400117
2960,3393,38.281639828346705,2.49179840149669,1.48321523375369,z1,40,3.5122284388113902,41.793868267158096
2961,3394,-22.965553868562,2.06583453907776,2.8812401512630403,z1,40,-150.150699597423,-173.116253465985
2962,3395,23.777315486222502,2.9808644935653503,2.1116489581522098,z1,40,-24.0235684575309,-0.2462529713083974
2963,3396,42.7641686052084,2.3804324636412297,3.3958219089501602,z1,40,153.933884877188,196.6980534823964
2964,3397,-45.9412313997746,1.40077542732484,4.551880258072139,z1,40,6.47605899087981,-39.46517240889479
2965,3398,2.8032107977196605,4.47795735589226,1.52235278206967,z1,40,1.9392590292454999,4.74246982696516
2966,3399,7.64142880216241,0.605977854347114,4.75828920399324,z1,40,-1.83729941844122,5.80412938372119
2967,3400,15.5873292358592,4.11454242117294,1.08495644600232,z1,40,21.122250474381,36.7095797102402
2968,3401,-20.6636078190058,0.496827075824782,0.674748865221472,z1,40,49.9991879007561,29.335580081750297
2969,3403,45.494444295764,0.14770740645779099,1.65114543896079,z1,40,-3.2208988243263104,42.273545471437686
2970,3404,-0.9057051036506891,2.57414404281461,1.21718467822751,z1,40,14.7650720499437,13.859366946293012
2971,3405,19.2236729199067,2.3091481375629197,5.606657240990111,z1,40,-49.8172278944255,-30.5935549745188
2972,3406,31.8649732507765,3.2875750426394,1.64457057894291,z1,40,-2.95633545648758,28.90863779428892
2973,3407,-35.4433340020478,2.4003568417315497,2.28325651662727,z1,40,-34.5526196446722,-69.99595364672
2974,3408,4.3862828053534,4.14234142688454,4.143944195543431,z1,40,25.551062967392397,29.937345772745797
2975,3409,47.17792773153629,2.2318410377319102,2.77313086800888,z1,40,-103.601553819142,-56.423626087605705
2976,3410,-16.3570650387555,2.88012904742682,4.24727148340257,z1,40,20.0735485060669,3.7164834673113987
2977,3411,-9.51117945369333,4.5693201170379805,4.9465924174522,z1,40,-9.54326557006426,-19.05444502375759
2978,3412,-25.990634877234697,4.223604383012851,0.688560122664353,z1,40,48.607499383463605,22.616864506228907
2979,3414,40.4947151197121,3.41135021089769,3.4963835721242202,z1,40,107.971732128562,148.4664472482741
2980,3415,-35.1318405009806,1.4340710127110499,4.37667731070328,z1,40,13.9567691380908,-21.175071362889803
2981,3417,44.1512631019577,0.5004437823608411,0.5464216810677299,z1,40,65.7686431721344,109.91990627409211
2982,3419,3.68308399338275,0.991218656372839,2.39738849171071,z1,40,-43.439137521127904,-39.75605352774515
2983,3420,9.1074519790709,6.082490392002231,1.50412977624262,z1,40,2.67061965464831,11.778071633719211
2984,3421,20.5948198679835,5.11684636416104,5.90690492520275,z1,40,-101.238632095934,-80.64381222795049
2985,3422,-39.630397269502296,1.14352246512352,1.1924691351716499,z1,40,15.8989736954079,-23.731423574094396
2986,3423,-27.7288610115647,5.4431698316775705,1.69233810776079,z1,40,-4.88575307201328,-32.614614083577976
2987,3424,-3.7185884313657898,4.20850288010035,0.7503505653757421,z1,40,42.9068772086114,39.18828877724561
2988,3425,5.0868104910478,0.20053338122596398,5.93623996710214,z1,40,-110.628445607255,-105.5416351162072
2989,3426,5.1830089185386905,3.2033809940879,3.53167496105508,z1,40,97.28782626345881,102.4708351819975
2990,3427,-19.983857381157602,3.7962257793328305,4.47594381446589,z1,40,9.638089673964538,-10.345767707193064
2991,3428,-22.1943364245817,1.9310626668197501,1.5276916738045099,z1,40,1.7252547661670101,-20.46908165841469
2992,3429,36.886110808700295,1.86366905183374,1.6040686971341003,z1,40,-1.3313861537911398,35.55472465490916
2993,3430,-30.614821286872,1.3008354267998101,5.59413471489663,z1,40,-48.5589388582355,-79.17376014510751
2994,3432,1.8405016278848099,0.9761138297104649,2.3022831823528396,z1,40,-35.903949737126005,-34.06344810924119
2995,3433,-6.73150748480111,2.78367005608265,0.8387304628903641,z1,40,35.9457917206084,29.214284235807288
2996,3434,19.146288465708498,0.9987887629667359,1.96367982394669,z1,40,-16.5771854009346,2.5691030647738984
2997,3435,-10.9756887657568,5.24756319135014,5.96416222951359,z1,40,-121.09999404440399,-132.0756828101608
2998,3436,-39.793352456763394,1.38142397915649,4.76291399860022,z1,40,-2.02272220817011,-41.8160746649335
2999,3437,-7.1876309812068895,0.679215151191638,2.80868840855174,z1,40,-115.68280276251801,-122.8704337437249
3000,3438,-27.5069278432056,0.9013688099946601,2.4815804921769,z1,40,-51.5381297300075,-79.0450575732131
3001,3439,45.1877366285771,3.62818682957322,2.9391760710866497,z1,40,-194.905979591973,-149.71824296339588
3002,3441,-0.390573986805975,3.9927755292988505,3.4577856957506,z1,40,122.260720108196,121.87014612139002
3003,3442,21.741329878568603,0.0590905191401631,4.71990035813229,z1,40,-0.30046076067050104,21.440869117898103
3004,3443,36.0488174250349,3.3961104812446403,1.10701688344523,z1,40,20.0065921520173,56.0554095770522
3005,3444,39.8428343469277,2.2343903026847403,3.58460648536267,z1,40,84.30502424400541,124.14785859093311
3006,3445,-7.66565203666687,4.14955794471576,1.8236006224113999,z1,40,-10.3332481529945,-17.99890018966137
3007,3446,8.648545970208941,0.15658223848445402,6.0821477604959595,z1,40,-196.280057159931,-187.63151118972206
3008,3447,-41.9346433132887,4.42290012530332,5.68809761689723,z1,40,-59.0886093965061,-101.0232527097948
3009,3448,-4.966373112984,2.73296408367823,5.3490466435947,z1,40,-29.574462116998202,-34.5408352299822
3010,3449,-24.338513566181103,1.13354142857329,2.50553023711705,z1,40,-54.168150026325904,-78.50666359250701
3011,3450,-24.1906131152064,4.4125427677063795,1.40249419368408,z1,40,6.79637733694571,-17.39423577826069
3012,3451,43.4102591592818,2.22168482844502,2.90640871177175,z1,40,-166.93222918795098,-123.52197002866919
3013,3453,-37.1221468551084,4.844411611177191,5.58899073797792,z1,40,-48.0531004532534,-85.1752473083618
3014,3454,-13.347454578615698,5.37430305525991,1.93158040523135,z1,40,-15.0919312824903,-28.439385861105997
3015,3456,9.59899742156267,5.34500610189564,6.00848179939585,z1,40,-141.930263789957,-132.33126636839432
3016,3457,-32.931928453035695,3.5201093326030897,1.66783093105279,z1,40,-3.8936122283813,-36.825540681416996
3017,3458,-43.8013136852533,4.09203611702075,1.04842972076903,z1,40,23.0283417403366,-20.772971944916698
3018,3459,-28.4738287329674,1.5184045680564198,1.12425431404769,z1,40,19.1518911700352,-9.321937562932202
3019,3460,-37.239309772849104,2.8205464977344703,3.55678688469035,z1,40,90.73984520398459,53.50053543113548
3020,3462,9.632083424367009,1.8484487292519298,5.82205535476328,z1,40,-80.50608066079609,-70.87399723642908
3021,3463,47.4347994895652,1.1277303083453702,4.28941779046258,z1,40,18.005640685936697,65.44044017550189
3022,3465,-4.67230887152255,2.98710454868869,4.68947925316545,z1,40,0.9165494464175491,-3.7557594251050013
3023,3466,43.447349476628,0.573604714881627,1.8327372114441498,z1,40,-10.7240341619638,32.7233153146642
3024,3467,8.87389248237014,4.52625330388663,5.19175586121941,z1,40,-20.792255688307602,-11.918363205937462
3025,3468,6.27278781030327,1.63834101001636,2.5444076098413904,z1,40,-58.8224685958731,-52.54968078556983
3026,3469,31.864157132804397,2.4505125652958997,1.86924166082385,z1,40,-12.3053454711061,19.558811661698297
3027,3471,-40.736816101707504,3.13509907476331,5.148596192268821,z1,40,-18.646214543333002,-59.383030645040506
3028,3472,-0.414341758005321,3.09827198026415,4.64344681687257,z1,40,2.7620639779448504,2.3477222199395293
3029,3473,27.5950934039429,5.87548429169868,2.80442727782426,z1,40,-114.106162000072,-86.5110685961291
3030,3474,17.858437751419803,5.96770062165611,5.821953139214161,z1,40,-80.4854342266441,-62.6269964752243
3031,3475,-23.606115393340602,4.795483208587111,0.596794106687162,z1,40,58.8719513935108,35.2658360001702
3032,3477,-9.75141813978553,5.34543390595539,3.9056695613284997,z1,40,41.743130328067295,31.991712188281767
3033,3478,48.998997732996905,3.59428906468097,1.8958521377598798,z1,40,-13.480396187622,35.518601545374906
3034,3479,7.22780064679682,1.8195255821781902,2.26250598627296,z1,40,-33.1285765711519,-25.900775924355084
3035,3480,25.113313249312302,0.525296165310917,4.99848144878149,z1,40,-11.766488931877301,13.346824317435
3036,3481,-38.910291041247504,5.87850387896232,5.063962952303231,z1,40,-14.672528751078598,-53.582819792326106
3037,3482,39.0270414529368,0.913326955459417,2.08291250575791,z1,40,-22.485612240372895,16.541429212563905
3038,3483,-11.564951087348199,3.83907861145672,5.8327042704705,z1,40,-82.7046938483158,-94.26964493566399
3039,3484,42.2284129075706,0.7286123297881171,1.45335055406705,z1,40,4.71955061183501,46.94796351940561
3040,3485,-37.553177843801706,1.66877253534868,0.280719774476818,z1,40,138.728109741384,101.1749318975823
3041,3486,6.71936413273215,3.00617599433667,1.8092490054546602,z1,40,-9.72309350100657,-3.0037293682744197
3042,3487,10.3027830133215,3.65934281095633,6.09115455504797,z1,40,-205.733243782716,-195.4304607693945
3043,3489,27.5792211527005,4.858057008819911,2.36992734254077,z1,40,-41.11399656915079,-13.534775416450291
3044,3490,32.7412813901901,5.6620318809147,3.8754048569335198,z1,40,44.35541939959229,77.0967007897824
3045,3491,47.588527784682796,0.19297486972076397,0.6559276941355779,z1,40,51.9750370251894,99.56356480987219
3046,3492,34.9740043049678,2.37368729508931,2.44314342414731,z1,40,-47.6394150446763,-12.665410739708499
3047,3493,-8.35953401401639,5.00000874403375,4.71961043117567,z1,40,-0.288863052997055,-8.648397067013445
3048,3494,-24.5097438571975,3.8916228852566404,0.500822387022673,z1,40,73.07660607257421,48.56686221537671
3049,3496,38.692658697255,0.543146431314717,2.35398587156594,z1,40,-39.8236996035629,-1.131040906307902
3050,3497,27.7207416016608,2.83015339737468,5.366681465652969,z1,40,-30.6799909545295,-2.9592493528686994
3051,3500,33.5801902227104,0.7460704898591309,3.6227062615369903,z1,40,76.6243742963224,110.2045645190328
3052,3501,-11.282086861319803,1.48028246336346,1.29398329991837,z1,40,11.3642790953726,0.08219223405279763
